"id" "var1" "var2" "var3" "var4" "var5" "var6"
55 0.918572095513069 0.886353753041476 "0.48233688517086" 5 25 20.0714241807939
56 0.205940561759745 0.6567215945106 "0.48249088518933" 3 20 40.2783297418301
57 -0.88616590988562 0.521917532198131 "0.155951857938169" 3 27 0.825650902491964
58 1.12604527713041 0.930393814574927 "0.345461746901566" 3 24 2.81876181051565
59 1.04952449516225 0.387942690867931 "0.137807892964716" 5 22 1.02065141707296
60 -0.249873307432176 0.850001993123442 "0.621047155277908" 2 15 24.7583379372766
61 -0.54109733738724 0.271920206956565 "0.991734684487176" 1 16 1.70615675630094
62 0.562253229132454 0.5024262459483 "0.613889574012645" 2 21 1.37690131245828
63 -0.333627680915221 0.221073244931176 "0.661413544825567" 4 22 2.04173945019711
64 -0.845790500092549 0.174509862903506 "0.228003559228565" 8 20 6.58056058010495
65 0.457079365059964 0.859179871389642 "1.15962336640593" 3 17 0.0602402650215115
66 -0.337568576769787 0.838726879097521 "0.934059240817435" 4 21 2.15626283203939
67 -0.0218234584371608 0.316567244473845 "0.283338135050869" 3 15 0.479189476167759
68 -2.14013771530282 0.118204877479002 "0.234170708725356" 5 18 20.7132099023637
69 0.452637278640918 0.252096223179251 "0.401725149648917" 6 16 2.28093724649583
70 0.261224462230816 0.416504913941026 "0.67033415881658" 1 26 0.0180337591989382
71 1.3002482272851 0.827128798235208 "0.276312432791286" 3 17 1.60827616887389
72 -1.04004554050699 0.257450497709215 "0.142159411605137" 3 23 15.3461261769933
73 1.93427458177061 0.564203054876998 "0.808531813729107" 3 13 6.5944748564763
74 0.919501121685859 0.93702277331613 "0.61030359818817" 5 25 0.89097238231833
75 -1.41042388831876 0.894947419408709 "0.455794213515061" 6 20 2.60349789859819
76 -0.641912386930288 0.582505894126371 "0.261408611621463" 3 25 0.0590487610934747
77 1.18160461082738 0.68693724879995 "0.175498758837789" 3 21 0.977244517704879
78 -1.20371520988032 0.448944732779637 "0.0532310989476005" 7 21 10.5851902557614
79 -9999 0.0450609656982124 "0.416491729755651" 7 19 0.112949994713298
80 -2.14285690567612 0.563531165244058 "0.281091959449252" 5 23 2.33006181173426
81 -1.08528850106366 0.646329954266548 "0.346542681000462" 1 16 0.169769621006091
82 0.275590471257189 0.230809902539477 "0.543937588319232" 4 20 3.53139818283843
83 -0.680905685296922 0.882038802839816 "0.303298135972439" 4 24 112.727584930162
84 -1.81938745487959 0.689234686084092 "0.66365225469646" 4 16 0.100989698068969
85 -0.893294870189376 0.0703944452106953 "0.213475405179418" 2 19 2.34063368946838
86 0.0841593208579709 0.534877360099927 "0.615945814577129" 5 22 0.633048815137123
87 0.861540142552333 0.669030610704795 "0.313963091247705" 4 21 0.719259552753311
88 0.149351179696974 0.0106711420230567 "0.243401415108169" 4 23 0.400664031157116
89 -0.308019999777531 0.998570314608514 "0.208860376800718" 2 20 0.914639495279558
90 1.90573512713252 0.95976261049509 "0.0941204199363277" 2 16 1.19930526360125
91 -0.182358453336559 0.860162749653682 "Crap" 4 17 1.11381294303498
92 -1.20724433544779 0.811428090557456 "0.488543276818872" 2 18 13.9672078052813
93 -0.533554479738492 0.427710389019921 "1.17360933048195" 3 19 40.7928425741039
94 0.054293390884411 0.861075603403151 "0.31622284808257" 0 17 10.4919796298443
95 0.696207600757316 0.270850975997746 "0.108981490978678" 4 21 1.4898409778013
96 -0.672057428047876 0.512057110201567 "0.312214002253026" 2 15 4.22796786138184
97 -2.77322489057051 0.518350901547819 "0.224464902641751" 3 21 1.7468102709686
98 0.32588712499682 8888 "0.292112047151597" 1 21 1.32811523112814
99 -1.52583669146936 0.438398388214409 "0.42892437028227" 3 19 9.2169390532521
100 0.919236502587959 0.804757158271968 "0.552055423771275" 5 18 9.51427275015429
